availability;description;brand;name;id;price;category;images;quantity
Ostatnie sztuki w magazynie;<br><br><br> Opis<br><br>Szerokość<br>    13 cm<br>Styl<br>    Nowoczesny<br>Wysokość<br>    25 cm<br>Kolor<br>    Biały<br>;Argon;reflektor NELSON;30201;159.0;Sufitowe;https://jasniej.com/76527-thickbox_01resp/reflektor-nelson.jpg, https://jasniej.com/76528-thickbox_01resp/reflektor-nelson.jpg;2
Wysyłamy w ciągu 21 dni.;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Nowoczesny<br>Wymiary<br>    H 15 - DIA 37<br>Kolor<br>    Miedziany<br>;Le Klint;SWIRL Ceiling/Wall Small Copper;30007;2181.0;Sufitowe;https://jasniej.com/76086-thickbox_01resp/swirl-ceilingwall-small-copper.jpg;9
Wysyłamy w ciągu 21 dni.;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Nowoczesny<br>Wymiary<br>    H 20 - DIA 60<br>Kolor<br>    Biały<br>;Le Klint;SWIRL Ceiling/Wall Medium White;30011;2181.0;Sufitowe;https://jasniej.com/76089-thickbox_01resp/swirl-ceilingwall-medium-white.jpg;1
Wysyłamy w ciagu 21 dni.;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Nowoczesny<br>Wymiary<br>    H 13 · DIA 50<br>Kolor<br>    Biały<br>;Le Klint;Model 236 - Aluminium;30004;3139.0;Sufitowe;https://jasniej.com/76081-thickbox_01resp/model-236-aluminium.jpg;7
Wysyłamy do 21 dni.;<br><br><br> Opis<br><br>Styl<br>    Skandynawski<br>Styl<br>    Nowoczesny<br>Wymiary<br>    H 12 · DIA 35<br>Kolor<br>    Złoty<br>;Le Klint;Model 235 - Golden;30003;2693.0;Sufitowe;https://jasniej.com/76076-thickbox_01resp/model-235-golden.jpg;9
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Minimalistyczny<br>Kolor<br>    Szary<br>;Artemide;Nur Mini LED - Ceiling - Anthracite grey;29822;2620.28;Sufitowe;https://jasniej.com/75789-thickbox_01resp/nur-mini-led-ceiling-anthracite-grey.jpg, https://jasniej.com/75790-thickbox_01resp/nur-mini-led-ceiling-anthracite-grey.jpg;2
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Minimalistyczny<br>Kolor<br>    Szary<br>;Artemide;Nur Mini - Ceiling - Anthracite Grey;29816;1924.63;Sufitowe;https://jasniej.com/75779-thickbox_01resp/nur-mini-ceiling-anthracite-grey.jpg, https://jasniej.com/75780-thickbox_01resp/nur-mini-ceiling-anthracite-grey.jpg;6
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Minimalistyczny<br>Kolor<br>    Srebrny<br>;Artemide;Nur Mini - Ceiling - Anodized Aluminum;29815;1623.22;Sufitowe;https://jasniej.com/75775-thickbox_01resp/nur-mini-ceiling-anodized-aluminum.jpg, https://jasniej.com/75776-thickbox_01resp/nur-mini-ceiling-anodized-aluminum.jpg;1
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Barwa światła<br>    2700<br>Kolor<br>    Srebrny<br>;Artemide;Miconos Ceiling - Polished chrome;29779;2086.95;Sufitowe;https://jasniej.com/75711-thickbox_01resp/miconos-ceiling-polished-chrome.jpg, https://jasniej.com/75712-thickbox_01resp/miconos-ceiling-polished-chrome.jpg;2
4-5 tygodni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Artemide;Meteorite 35 Wall/Ceiling;29767;1530.43;Sufitowe;https://jasniej.com/75688-thickbox_01resp/meteorite-35-wallceiling.jpg, https://jasniej.com/75689-thickbox_01resp/meteorite-35-wallceiling.jpg;3
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Barwa światła<br>    2700<br>Kolor<br>    Złoty<br>;Artemide;Miconos Ceiling - Satin brass;29782;2086.95;Sufitowe;https://jasniej.com/75718-thickbox_01resp/miconos-ceiling-satin-brass.jpg, https://jasniej.com/75719-thickbox_01resp/miconos-ceiling-satin-brass.jpg, https://jasniej.com/75720-thickbox_01resp/miconos-ceiling-satin-brass.jpg;3
4-5 tygodni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Artemide;Meteorite 15 Wall/Ceiling (E14);29766;834.78;Sufitowe;https://jasniej.com/75686-thickbox_01resp/meteorite-15-wallceiling-e14.jpg, https://jasniej.com/75687-thickbox_01resp/meteorite-15-wallceiling-e14.jpg;4
4-5 tygodni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Artemide;Meteorite 15 Mini Wall/Ceiling LED;29765;2782.6;Sufitowe;https://jasniej.com/75684-thickbox_01resp/meteorite-15-mini-wallceiling-led.jpg, https://jasniej.com/75685-thickbox_01resp/meteorite-15-mini-wallceiling-led.jpg;9
4-5 tygodni;<br><br><br> Opis<br><br>Kolor<br>    Biały<br>;Artemide;Meteorite 48 Ceiling;29764;2782.6;Sufitowe;https://jasniej.com/75682-thickbox_01resp/meteorite-48-ceiling.jpg, https://jasniej.com/75683-thickbox_01resp/meteorite-48-ceiling.jpg;4
4-5 tygodni;<br><br><br> Opis<br><br>Długość<br>    28<br>Szerokość<br>    28<br>Styl<br>    Nowoczesny<br>Kolor<br>    Biały<br>;Artemide;Logico Mini Ceiling - Silk Diffuser;29756;1901.49;Sufitowe;https://jasniej.com/75669-thickbox_01resp/logico-mini-ceiling-silk-diffuser.jpg;4
4-5 tygodni;<br><br><br> Opis<br><br>Długość<br>    66<br>Szerokość<br>    66<br>Kolor<br>    Biały<br>;Artemide;Logico Ceiling 3x120° - Fumè Diffuser;29751;9182.65;Sufitowe;https://jasniej.com/75660-thickbox_01resp/logico-ceiling-3x120-fume-diffuser.jpg;5
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Srebrny<br>;Artemide;Mercury Ceiling LED 3000K;29742;12475.44;Sufitowe;https://jasniej.com/75648-thickbox_01resp/mercury-ceiling-led-3000k.jpg, https://jasniej.com/75649-thickbox_01resp/mercury-ceiling-led-3000k.jpg;8
4-5 tygodni;<br><br><br> Opis<br><br>Długość<br>    45<br>Wysokość<br>    23<br>Kolor<br>    Biały<br>;Artemide;Logico Mini Ceiling 3x120° - Silk Diffuser;29748;5379.75;Sufitowe;https://jasniej.com/75657-thickbox_01resp/logico-mini-ceiling-3x120-silk-diffuser.jpg;5
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Srebrny<br>;Artemide;Mercury Ceiling LED 2700K;29741;12475.44;Sufitowe;https://jasniej.com/75645-thickbox_01resp/mercury-ceiling-led-2700k.jpg, https://jasniej.com/75646-thickbox_01resp/mercury-ceiling-led-2700k.jpg;4
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Srebrny<br>;Artemide;Mercury Mini Ceiling LED 3000K;29736;5959.46;Sufitowe;https://jasniej.com/75640-thickbox_01resp/mercury-mini-ceiling-led-3000k.jpg, https://jasniej.com/75641-thickbox_01resp/mercury-mini-ceiling-led-3000k.jpg;6
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Wysokość<br>    7<br>Barwa światła<br>    3000<br>Kolor<br>    Biały<br>;Artemide;Led Net - Ceiling - App Compatible;29738;6863.78;Sufitowe;https://jasniej.com/75642-thickbox_01resp/led-net-ceiling-app-compatible.jpg;7
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Barwa światła<br>    4000<br>Kolor<br>    Biały<br>;Artemide;Edge 30 - Wall/Ceiling;29607;997.11;Sufitowe;https://jasniej.com/75441-thickbox_01resp/edge.jpg, https://jasniej.com/75442-thickbox_01resp/edge.jpg;8
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Barwa światła<br>    3000<br>Kolor<br>    Srebrny<br>;Artemide;Discovery wall/ceiling - Satinized aluminium;29599;6562.38;Sufitowe;https://jasniej.com/75389-thickbox_01resp/discovery-wallceiling-satinized-aluminium.jpg;2
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Srebrny<br>;Artemide;Mercury Mini Ceiling;29731;6515.98;Sufitowe;https://jasniej.com/75633-thickbox_01resp/mercury-mini-ceiling.jpg, https://jasniej.com/75634-thickbox_01resp/mercury-mini-ceiling.jpg;7
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Barwa światła<br>    3000<br>Kolor<br>    Srebrny<br>;Artemide;Droplet Ceiling LED 3000K;29595;11571.07;Sufitowe;https://jasniej.com/75382-thickbox_01resp/droplet-ceiling-led-3000k.jpg;1
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Wysokość<br>    25,5<br>Kolor<br>    Czerwony<br>;Artemide;Decomposé Light Ceiling - Red;29561;1460.9;Sufitowe;https://jasniej.com/75335-thickbox_01resp/decompose-light-ceiling-red.jpg, https://jasniej.com/75336-thickbox_01resp/decompose-light-ceiling-red.jpg;7
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Wysokość<br>    25,5<br>Kolor<br>    Pomarańczowy<br>;Artemide;Decomposé Light Ceiling - Orange;29560;1460.9;Sufitowe;https://jasniej.com/75333-thickbox_01resp/decompose-light-ceiling-orange.jpg, https://jasniej.com/75334-thickbox_01resp/decompose-light-ceiling-orange.jpg;2
4-5 tygodni;<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Wysokość<br>    25,5<br>Kolor<br>    Złoty<br>;Artemide;Decomposé Light Ceiling - Gold;29559;1460.9;Sufitowe;https://jasniej.com/75331-thickbox_01resp/decompose-light-ceiling-gold.jpg, https://jasniej.com/75332-thickbox_01resp/decompose-light-ceiling-gold.jpg;3
Ostatnie sztuki w magazynie;<br><br><br> Opis<br><br>Szerokość<br>    3,2 cm<br>Styl<br>    Minimalistyczny<br>Wysokość<br>    80 cm<br>Kolor<br>    Biały<br>;Oxyled;IBRE;29513;326.0;Sufitowe;https://jasniej.com/75252-thickbox_01resp/ibre.jpg;8
4-5 tygodni;<br><br><br> Opis<br><br>Szerokość<br>    37<br>Styl<br>    Nowoczesny<br>Wysokość<br>    130 cm<br>Barwa światła<br>    3000<br>Kolor<br>    Czarny<br>;Artemide;Arrival 130 ceiling - Black - APP Compatible;29503;5982.66;Sufitowe;https://jasniej.com/75238-thickbox_01resp/arrival-130-ceiling-black-app-compatible.jpg;3
4-5 tygodni;<br><br><br> Opis<br><br>Szerokość<br>    31 cm<br>Styl<br>    Nowoczesny<br>Wysokość<br>    70 cm<br>Barwa światła<br>    3000<br>Kolor<br>    Czarny<br>;Artemide;Arrival 70 ceiling - Black - APP Compatible;29502;4591.36;Sufitowe;https://jasniej.com/75237-thickbox_01resp/arrival-70-ceiling-black-app-compatible.jpg;4
4-5 tygodni;<br><br><br> Opis<br><br>Długość<br>    60 cm<br>Szerokość<br>    60 cm<br>Wysokość<br>    8 cm<br>Barwa światła<br>    3000<br>Kolor<br>    Biały<br>;Artemide;Altrove 600 Wall/ceiling LED;29494;6237.72;Sufitowe;https://jasniej.com/75431-thickbox_01resp/altrove-600-wallceiling-led.jpg, https://jasniej.com/75433-thickbox_01resp/altrove-600-wallceiling-led.jpg;2
4-5 tygodni;<br><br><br> Opis<br><br>Szerokość<br>    37<br>Styl<br>    Nowoczesny<br>Wysokość<br>    130cm<br>Barwa światła<br>    3000<br>Kolor<br>    Miedziany<br>;Artemide;Arrival 130 ceiling - Brass - APP Compatible;29504;5982.66;Sufitowe;https://jasniej.com/75239-thickbox_01resp/arrival-130-ceiling-brass-app-compatible.jpg;6
4-5 tygodni;<br><br><br> Opis<br><br>Szerokość<br>    31 cm<br>Styl<br>    Nowoczesny<br>Wysokość<br>    70 cm<br>Barwa światła<br>    3000<br>Kolor<br>    Miedziany<br>;Artemide;Arrival 70 ceiling - Brass - APP Compatible;29501;4591.36;Sufitowe;https://jasniej.com/75236-thickbox_01resp/arrival-70-ceiling-brass-app-compatible.jpg;6
Wysyłamy w 24h;<br><br><br> Opis<br><br>Szerokość<br>    20 cm<br>Styl<br>    Skandynawski<br>Styl<br>    Industrialny<br>Wysokość<br>    35 cm<br>Kolor<br>    Złoty<br>;House Doctor;Light House ND0412;29474;266.57;Sufitowe;https://jasniej.com/75199-thickbox_01resp/light-house-nd0412.jpg;3
Ostatnie sztuki w magazynie;<br><br><br> Opis<br><br>Długość<br>    10 cm<br>Szerokość<br>    4,6 cm<br>Źródło światła<br>    LED<br>Kolor<br>    Biały<br>;Zaho;NEAT RD3 6W 780LM 3000K;29465;485.0;Sufitowe;https://jasniej.com/75187-thickbox_01resp/neat-rd3-6w-780lm-3000k.jpg;2
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    Bamboo/eco linen<br>Szerokość<br>    30<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E14<br>Wysokość<br>    46<br>Długość kabla<br>    185<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 60x15 biała;26028;649.0;Sufitowe;https://jasniej.com/72120-thickbox_01resp/lampa-sufitowa-palawan-60x15-biala.jpg, https://jasniej.com/72121-thickbox_01resp/lampa-sufitowa-palawan-60x15-biala.jpg, https://jasniej.com/72122-thickbox_01resp/lampa-sufitowa-palawan-60x15-biala.jpg, https://jasniej.com/72123-thickbox_01resp/lampa-sufitowa-palawan-60x15-biala.jpg, https://jasniej.com/72124-thickbox_01resp/lampa-sufitowa-palawan-60x15-biala.jpg;2
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    17<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 60x15 naturalna;26027;649.0;Sufitowe;https://jasniej.com/72115-thickbox_01resp/lampa-sufitowa-palawan-60x15-naturalna.jpg, https://jasniej.com/72116-thickbox_01resp/lampa-sufitowa-palawan-60x15-naturalna.jpg, https://jasniej.com/72117-thickbox_01resp/lampa-sufitowa-palawan-60x15-naturalna.jpg, https://jasniej.com/72118-thickbox_01resp/lampa-sufitowa-palawan-60x15-naturalna.jpg, https://jasniej.com/72119-thickbox_01resp/lampa-sufitowa-palawan-60x15-naturalna.jpg;7
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    17<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 60x15 czarna;26026;649.0;Sufitowe;https://jasniej.com/72110-thickbox_01resp/lampa-sufitowa-palawan-60x15-czarna.jpg, https://jasniej.com/72111-thickbox_01resp/lampa-sufitowa-palawan-60x15-czarna.jpg, https://jasniej.com/72112-thickbox_01resp/lampa-sufitowa-palawan-60x15-czarna.jpg, https://jasniej.com/72113-thickbox_01resp/lampa-sufitowa-palawan-60x15-czarna.jpg, https://jasniej.com/72114-thickbox_01resp/lampa-sufitowa-palawan-60x15-czarna.jpg;5
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    40<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    17<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 40x15 naturalna;26024;499.0;Sufitowe;https://jasniej.com/72100-thickbox_01resp/lampa-sufitowa-palawan-40x15-naturalna.jpg, https://jasniej.com/72101-thickbox_01resp/lampa-sufitowa-palawan-40x15-naturalna.jpg, https://jasniej.com/72102-thickbox_01resp/lampa-sufitowa-palawan-40x15-naturalna.jpg, https://jasniej.com/72103-thickbox_01resp/lampa-sufitowa-palawan-40x15-naturalna.jpg, https://jasniej.com/72104-thickbox_01resp/lampa-sufitowa-palawan-40x15-naturalna.jpg;4
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    40<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    17<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 40x15 biała;26025;499.0;Sufitowe;https://jasniej.com/72105-thickbox_01resp/lampa-sufitowa-palawan-40x15-biala.jpg, https://jasniej.com/72106-thickbox_01resp/lampa-sufitowa-palawan-40x15-biala.jpg, https://jasniej.com/72107-thickbox_01resp/lampa-sufitowa-palawan-40x15-biala.jpg, https://jasniej.com/72108-thickbox_01resp/lampa-sufitowa-palawan-40x15-biala.jpg, https://jasniej.com/72109-thickbox_01resp/lampa-sufitowa-palawan-40x15-biala.jpg;5
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    40<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    17<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa PALAWAN 40x15 czarna;26023;499.0;Sufitowe;https://jasniej.com/72094-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg, https://jasniej.com/72095-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg, https://jasniej.com/72096-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg, https://jasniej.com/72097-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg, https://jasniej.com/72098-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg, https://jasniej.com/72099-thickbox_01resp/lampa-sufitowa-palawan-40x15-czarna.jpg;2
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    27<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa CANGO 60x25 naturalna;26022;799.0;Sufitowe;https://jasniej.com/72089-thickbox_01resp/lampa-sufitowa-cango-60x25-naturalna.jpg, https://jasniej.com/72090-thickbox_01resp/lampa-sufitowa-cango-60x25-naturalna.jpg, https://jasniej.com/72091-thickbox_01resp/lampa-sufitowa-cango-60x25-naturalna.jpg, https://jasniej.com/72092-thickbox_01resp/lampa-sufitowa-cango-60x25-naturalna.jpg, https://jasniej.com/72093-thickbox_01resp/lampa-sufitowa-cango-60x25-naturalna.jpg;7
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27<br>Wysokość<br>    20<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa BROMO L;26018;799.0;Sufitowe;https://jasniej.com/72069-thickbox_01resp/lampa-sufitowa-bromo-l.jpg, https://jasniej.com/72070-thickbox_01resp/lampa-sufitowa-bromo-l.jpg, https://jasniej.com/72071-thickbox_01resp/lampa-sufitowa-bromo-l.jpg, https://jasniej.com/72072-thickbox_01resp/lampa-sufitowa-bromo-l.jpg, https://jasniej.com/72073-thickbox_01resp/lampa-sufitowa-bromo-l.jpg;3
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27 / 60W<br>Wysokość<br>    27<br>Długość kabla<br>    90<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa CANGO 60x25 czarna;26021;799.0;Sufitowe;https://jasniej.com/72084-thickbox_01resp/lampa-sufitowa-cango-60x25-czarna.jpg, https://jasniej.com/72085-thickbox_01resp/lampa-sufitowa-cango-60x25-czarna.jpg, https://jasniej.com/72086-thickbox_01resp/lampa-sufitowa-cango-60x25-czarna.jpg, https://jasniej.com/72087-thickbox_01resp/lampa-sufitowa-cango-60x25-czarna.jpg, https://jasniej.com/72088-thickbox_01resp/lampa-sufitowa-cango-60x25-czarna.jpg;3
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    60<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27<br>Wysokość<br>    15<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa BROMO asymetryczna L;26020;549.0;Sufitowe;https://jasniej.com/72079-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-l.jpg, https://jasniej.com/72080-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-l.jpg, https://jasniej.com/72081-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-l.jpg, https://jasniej.com/72082-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-l.jpg, https://jasniej.com/72083-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-l.jpg;8
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    40<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27<br>Wysokość<br>    13<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa BROMO asymetryczna S;26019;469.99;Sufitowe;https://jasniej.com/72074-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-s.jpg, https://jasniej.com/72075-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-s.jpg, https://jasniej.com/72076-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-s.jpg, https://jasniej.com/72077-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-s.jpg, https://jasniej.com/72078-thickbox_01resp/lampa-sufitowa-bromo-asymetryczna-s.jpg;6
Obecnie brak na stanie;<br><br><br> Opis<br><br>Materiał<br>    bambus<br>Szerokość<br>    40<br>Styl<br>    Skandynawski<br>Źródło światła<br>    E27<br>Wysokość<br>    20<br>Kolor<br>    Brązowy jasny<br>;GOOD&MOJO;Lampa sufitowa BROMO S;26017;649.0;Sufitowe;https://jasniej.com/72064-thickbox_01resp/lampa-sufitowa-bromo-s.jpg, https://jasniej.com/72065-thickbox_01resp/lampa-sufitowa-bromo-s.jpg, https://jasniej.com/72066-thickbox_01resp/lampa-sufitowa-bromo-s.jpg, https://jasniej.com/72067-thickbox_01resp/lampa-sufitowa-bromo-s.jpg, https://jasniej.com/72068-thickbox_01resp/lampa-sufitowa-bromo-s.jpg;6
Wysyłamy w 2-14dni;Wymiary:11x10x16<br><br>Materiał:stal, mosiądz, klosz ze stali malowanej proszkowo na kolor czarny i daszek z mosiężnym wspornikiem. Klosz zamknięty płytą ze szkła hartowanego o wzorze plastra miodu. czarny teksturowany kabel.<br><br>Light source:3000 Kelvin, 320 Lumen<br><br>Kolor:rdzawy<br><br>Wysokość siedzenia:<br><br>Głębokość siedzenia:<br><br>Uwagi:<br><br>Szerokość siedzenia:11<br><br>Długość:11<br><br>Szerokość:10<br><br>Wysokość:16<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Czerwony<br>;Dutchbone;SPOT LIGHT SCOPE-1 rdzawy;19391;439.99;Sufitowe;https://jasniej.com/57061-thickbox_01resp/5500633.jpg, https://jasniej.com/58471-thickbox_01resp/5500633.jpg, https://jasniej.com/59716-thickbox_01resp/5500633.jpg, https://jasniej.com/60117-thickbox_01resp/5500633.jpg, https://jasniej.com/60897-thickbox_01resp/5500633.jpg, https://jasniej.com/61482-thickbox_01resp/5500633.jpg;1
Wysyłamy w 2-14dni;Wymiary:11x10x16<br><br>Materiał:stal, mosiądz, klosz ze stali malowanej proszkowo na kolor czarny i daszek z mosiężnym wspornikiem. Klosz zamknięty płytą ze szkła hartowanego o wzorze plastra miodu. czarny teksturowany kabel.<br><br>Light source:3000 Kelvin, 320 Lumen<br><br>Kolor:czarny, mosiądz<br><br>Wysokość siedzenia:<br><br>Głębokość siedzenia:<br><br>Uwagi:<br><br>Szerokość siedzenia:11<br><br>Długość:11<br><br>Szerokość:10<br><br>Wysokość:16<br><br><br> Opis<br><br>Styl<br>    Nowoczesny<br>Kolor<br>    Czarny<br>;Dutchbone;SPOT LIGHT SCOPE-1 czarny;19390;439.99;Sufitowe;https://jasniej.com/57060-thickbox_01resp/5500632.jpg, https://jasniej.com/58470-thickbox_01resp/5500632.jpg, https://jasniej.com/59715-thickbox_01resp/5500632.jpg, https://jasniej.com/60116-thickbox_01resp/5500632.jpg, https://jasniej.com/60896-thickbox_01resp/5500632.jpg, https://jasniej.com/61481-thickbox_01resp/5500632.jpg;4
